Date;Q_0;t;рН_0;COD_0;LOAD_COD_0;Q_1;рН_1;COD_1;NH4_1;PO4_1;SS_1;LOAD_COD_1;LOAD_NH4_1;LOAD_PO4_1;LOAD_SS_1;рН_2;COD_2;NH4_2;PO4_2;SS_2;LOAD_COD_2;LOAD_NH4_2;LOAD_PO4_2;LOAD_SS_2;Q_2;is_averaged_0;measurement_density_0;is_averaged_1;measurement_density_1;is_averaged_2;measurement_density_2;Benzoic_acid_0;p-Toluic_acid_0;Terephthalic_acid_0;Ethylene_glycol_0;
01.01.2023;4688,479339;24,46280992;5,371900826;3092,727273;17545,22314;4622,363636;6,52892562;549,1239669;0,380165289;0,32231405;396,6942149;3071,256198;2,115702479;1,818181818;2218,735537;6,859504132;86,34710744;1,214876033;2,008264463;90,90909091;482,9421488;6,768595041;11,2231405;508,4628099;4622,363636;True;3;False;1;False;1;;;;;
02.01.2023;4707,471074;24,29752066;5,396694215;3136,396694;17865,02479;4641,355372;6,52892562;568,9256198;0,537190083;0,140495868;392,5619835;3195,107438;2,991735537;0,776859504;2204,644628;6,776859504;42,51239669;0,628099174;0,512396694;55,78512397;237,4793388;3,520661157;2,867768595;311,6198347;4616,561983;True;4;False;1;False;1;;;;;
03.01.2023;4751,132231;24,51239669;5,165289256;2933,438017;16863,95868;4685,016529;6,446280992;1262,975207;0,545454546;0,140495868;619,8347107;7159,644628;3,082644628;0,776859504;3513,760331;6,776859504;46,85950413;0,611570248;0,090909091;173,553719;264;3,454545455;0,495867769;977,7768595;4656,090909;True;4;False;1;False;1;;;;;
04.01.2023;4743,570248;24,31404959;5;2150,958678;12345,91736;4677,454545;6,52892562;357,8347107;0,512396694;0,26446281;107,4380165;2025,22314;2,884297521;1,479338843;608,0661157;6,776859504;88,19008264;0,760330579;1,462809917;82,6446281;496,9256198;4,280991736;8,256198347;465,677686;4656,793388;True;4;False;1;False;1;112,6380992;273,9955372;320,2661157;;
05.01.2023;4749,31405;24,17355372;5,123966942;2670,173554;15344,61157;4683,198347;6,280991736;268,2066116;0,330578512;0,214876033;90,90909091;1519,818182;1,859504132;1,231404959;515,1487603;6,694214876;85,49586777;0,52892562;2,652892562;74,38016529;481,9090909;2,991735537;14,95867769;419,2561983;4658,404959;True;4;False;1;False;1;;;;;
06.01.2023;4743,289256;23,82644628;5,41322314;2393,413223;13736,68595;4677,173554;6,52892562;235,5371901;0,239669422;0,223140496;119,8347107;1332,991736;1,330578512;1,247933884;678,1900826;6,859504132;45,40495868;0,421487603;3,214876033;11,15702479;256,0578512;2,355371901;18,1322314;62,91735537;4660,644628;True;4;False;1;False;1;;;;;
07.01.2023;4725,404959;23,97520661;5,355371901;2382,280992;13621,26446;4659,289256;6,52892562;362,8099174;0,495867769;0,347107438;111,5702479;2045,429752;2,785123967;1,933884298;629;6,859504132;38,97520661;0,710743802;1,859504132;8,67768595;217,5867769;3,975206612;10,39669421;48,44628099;4613,834711;True;4;False;1;False;1;;;;;
08.01.2023;4845,53719;23,7107438;5,107438017;2333,809917;13683,36364;4779,421488;6,611570248;233,4214876;0,330578512;0,256198347;123,1404959;1349,876033;1,892561983;1,479338843;712,1322314;7,024793388;56,7768595;0,338842975;3,115702479;16,52892562;326,0743802;1,94214876;17,89256198;94,92561983;4746,363636;True;4;False;1;False;1;;;;;
09.01.2023;4808,834711;24,30578512;5,148760331;2335,438017;13589,15702;4742,719008;6,611570248;164,5867769;0,314049587;0,256198347;114,8760331;944,5123967;1,809917355;1,454545455;659,2396694;6,859504132;49,79338843;0,347107438;2,801652893;9,917355372;284,0082645;1,983471074;15,96694215;56,56198347;4713,793388;True;4;False;1;False;1;;;;;
10.01.2023;4729,702479;24,68595041;4,917355372;2778,024793;15898,4876;4663,586777;6,52892562;362,6446281;0,239669422;0,140495868;107,4380165;2046,380165;1,330578512;0,776859504;606,2644628;6,859504132;40,42975207;0,247933884;3,644628099;10,74380165;227,7355372;1,380165289;20,50413223;60,52066116;4655,322314;True;4;False;1;False;1;;;;;
11.01.2023;4799,297521;25,25619835;5,066115702;3277,363636;19032,16529;4733,181818;6,446280992;369,4628099;0,305785124;0,132231405;66,11570248;2115,966942;1,768595041;0,743801653;378,6528926;6,859504132;47,73553719;0,239669422;3,47107438;13,2231405;272,9090909;1,347107438;19,81818182;75,59504132;4724,917355;True;4;False;1;False;1;;;;;
12.01.2023;4702,057851;26,03305785;4,958677686;2804,008264;15953,36364;4635,942149;6,52892562;262,9917355;0,396694215;0,190082645;74,38016529;1475,22314;2,214876033;1,082644628;417,231405;6,94214876;56,3553719;0,239669422;3,132231405;28,92561983;315,5619835;1,338842975;17,54545455;161,9669421;4627,677686;True;4;False;1;False;1;;;;;
13.01.2023;4657,46281;25,72727273;5,20661157;2994;16872,7686;4591,347107;6,52892562;198,5041322;0,347107438;0,214876033;74,38016529;1102,768595;1,925619835;1,173553719;413,2231405;6,94214876;51,48760331;0,239669422;2,983471074;13,2231405;285,5289256;1,330578512;16,53719008;73,33057851;4583,082645;True;4;False;1;False;1;;;;;
14.01.2023;4674,876033;25,24793388;5;2610,652893;14767,42149;4608,760331;6,611570248;334,7107438;0,413223141;0,190082645;76,44628099;1866,553719;2,289256198;1,05785124;426,3140496;7,024793388;47,51239669;0,512396694;2,876033058;12,80991736;264,9586777;2,876033058;16,04132231;71,43801653;4608,760331;True;4;False;1;False;1;;;;;
15.01.2023;4710,231405;24,85950413;5,041322314;2875,46281;16388,36364;4644,115702;6,694214876;299,1735537;0,363636364;0,20661157;92,97520661;1681,173554;2,041322314;1,148760331;522,4628099;7,024793388;37,44628099;0,570247934;2,603305785;12,80991736;210,4214876;3,214876033;14,60330579;71,98347107;4644,115702;True;4;False;1;False;1;;;;3,781818182;
16.01.2023;4741,198347;24,90909091;5,082644628;2740,033058;15719,14876;4675,082645;6,694214876;215,7933884;0,479338843;0,157024793;41,32231405;1220,710744;2,694214876;0,900826446;233,7520661;7,024793388;41,15702479;0,314049587;2,454545455;11,98347107;232,8181818;1,776859504;13,89256198;67,78512397;4675,082645;True;4;False;1;False;1;;;;;
17.01.2023;4792,413223;24,14876033;5,148760331;2618,438017;15183,8595;4726,297521;6,694214876;276;0,446280992;0,165289256;72,72727273;1578,371901;2,553719008;0,94214876;415,9173554;7,024793388;42,79338843;0,289256198;2,578512397;10,74380165;244,2975207;1,644628099;14,70247934;61,33057851;4718,033058;True;4;False;1;False;1;;;;;
18.01.2023;4472,041322;24,81818182;5,107438017;2750,322314;14882,46281;4405,92562;6,611570248;462,3140496;0,413223141;0,049586777;309,9173554;2464,677686;2,190082645;0,26446281;1652,22314;7,107438017;39,21487603;0,190082645;2,32231405;13,2231405;208,6694215;0,991735537;12,33884298;70,36363636;4397,661157;True;4;False;1;False;1;;;;;
19.01.2023;4846,066116;25,04132231;5;2870,247934;16830,38017;4779,950413;6,52892562;417,9752066;0,421487603;0,066115702;223,1404959;2417,46281;2,421487603;0,388429752;1290,586777;6,94214876;38,20661157;0,198347107;1,140495868;11,57024793;220,5950413;1,132231405;6,561983471;66,80165289;4771,68595;True;4;False;1;False;1;;;;;
20.01.2023;4788,545455;25,14876033;5,247933884;2662,016529;15424,09091;4722,429752;6,363636364;552,5785124;0,454545455;0,73553719;371,9008264;3157,512397;2,595041322;4,223140496;2125,090909;6,859504132;38,84297521;0,347107438;1,099173554;16,52892562;221,5619835;1,983471074;6,247933884;94,28099174;4714,165289;True;4;False;1;False;1;;;;;
21.01.2023;4786,347107;24,8677686;5,314049587;2812,834711;16290,43802;4720,231405;6,52892562;523,5123967;0,338842975;0,47107438;227,2727273;2990,024793;1,909090909;2,67768595;1298,066116;6,94214876;50,61983471;0,239669422;1,066115702;8,67768595;288,6115702;1,388429752;6,082644628;49,47933884;4711,966942;True;4;False;1;False;1;;;;;
22.01.2023;4774,520661;24,69421488;5,082644628;2663,008264;15384,64463;4708,404959;6,52892562;485,1239669;0,52892562;0,347107438;202,4793388;2763,834711;3,024793388;1,950413223;1153,561983;6,94214876;45,36363636;0,363636364;1,041322314;9,504132231;257,9917355;2,05785124;5,900826446;54,04958678;4700,140496;True;4;False;1;False;1;;;;;
23.01.2023;4794,14876;25,03305785;5,247933884;2967,652893;17215,13223;4728,033058;6,611570248;409,0909091;0,570247934;0,371900826;165,2892562;2340,380165;3,26446281;2,107438017;945,6033058;7,024793388;46,95041322;0,396694215;0,925619835;9,504132231;264,8429752;2,214876033;5,231404959;53,61157025;4661,917355;True;4;False;1;False;1;;;;;
24.01.2023;4743,826446;24,97520661;4,900826446;2697,380165;15483,02479;4677,710744;6,611570248;498,2231405;0,239669422;0,272727273;173,553719;2819,958678;1,363636364;1,52892562;982,322314;7,024793388;42,95041322;0,32231405;1,818181818;9,504132231;241,8099174;1,79338843;10,23966942;53,51239669;4652,917355;True;4;False;1;False;1;;;;;
25.01.2023;4718,710744;25,04132231;4,876033058;2872,256198;16399,52066;4652,595041;6,52892562;511,5041322;0,247933884;0,280991736;169,4214876;2879,586777;1,396694215;1,561983471;953,785124;6,94214876;43,00826446;0,404958678;1,73553719;8,67768595;241,2644628;2,256198347;9,752066116;48,67768595;4636,066116;True;4;False;1;False;1;;;;;
26.01.2023;4748,727273;25,14049587;4,859504132;3198,520661;18378,58678;4682,61157;6,52892562;661,322314;0,371900826;0,082644628;268,5950413;3747,024793;2,099173554;0,462809917;1521,85124;6,859504132;35,28099174;0,173553719;0,917355372;13,2231405;199,1983471;0,966942149;5,181818182;74,66115702;4666,082645;True;4;False;1;False;1;;;;;
27.01.2023;4831,53719;25,2892562;5,247933884;2629,057851;15369,91736;4765,421488;6,52892562;537,0247934;0,446280992;0,123966942;190,0826446;3096,570248;2,578512397;0,694214876;1096,049587;6,94214876;41;0,26446281;1,066115702;14,04958678;234,7768595;1,512396694;6,099173554;80,44628099;4732,363636;True;4;False;1;False;1;;;;;
28.01.2023;4750,92562;25,58677686;5,066115702;2523,479339;14506,52893;4684,809917;6,611570248;444,9173554;0,066115702;0,289256198;163,2231405;2522,066116;0,371900826;1,661157025;925,2479339;6,94214876;41,52892562;0,512396694;1,314049587;14,25619835;233,7520661;2,876033058;7,371900826;80,23966942;4651,752066;True;4;False;1;False;1;;;;;
29.01.2023;4797,628099;25,48760331;5,148760331;2898,297521;16824,99174;4731,512397;6,694214876;435,6528926;0,454545455;0,099173554;136,3636364;2494,14876;2,58677686;0,58677686;780,7024793;7,024793388;52,09917355;0,214876033;1,404958678;14,25619835;297,4958678;1,231404959;8,033057851;81,40495868;4719,115702;True;4;False;1;False;1;;;;;
30.01.2023;4817,917355;25,41322314;5,289256198;2496,512397;14553,84298;4751,801653;6,611570248;411,8264463;0,247933884;1,925619835;148,7603306;2367,842975;1,421487603;11,04958678;855,322314;7,024793388;39,57024793;0,239669422;1,26446281;2,892561983;225,9338843;1,355371901;7,223140496;16,51239669;4718,743802;True;4;False;1;False;1;;;;;
31.01.2023;4829,983471;25,09090909;5,272727273;2163,909091;12646,47107;4763,867769;6,611570248;387,3140496;0,26446281;1,652892562;165,2892562;2232,586777;1,520661157;9,504132231;952,7768595;7,024793388;36,95867769;0,247933884;1,314049587;11,15702479;213,0413223;1,421487603;7,553719008;64,31404959;4763,867769;True;4;False;1;False;1;;;;;
01.02.2023;4884,652893;25,1322314;5,20661157;2341,181818;13837,36364;4818,53719;6,611570248;447,6528926;0,165289256;0,32231405;139,6694215;2610,008264;0,950413223;1,892561983;814,3305785;7,024793388;33,94214876;0,148760331;1,239669421;8,26446281;196,5371901;0,834710744;7,181818182;47,85123967;4785,479339;True;4;False;1;False;1;;;;;
02.02.2023;4829,553719;24,91735537;4,94214876;3174,363636;18550,19835;4763,438017;6,611570248;561,2066116;0,181818182;0,272727273;157,0247934;3234,661157;1,049586777;1,553719008;905,0495868;7,024793388;31,5785124;0,132231405;1,173553719;9,090909091;180,7438017;0,73553719;6,710743802;52,03305785;4730,380165;True;4;False;1;False;1;;;;;
03.02.2023;4740,190083;24,90082645;5,495867769;2694,578512;15455,09091;4674,07438;6,611570248;440,3057851;0,256198347;0,041322314;161,1570248;2490,181818;1,454545455;0,231404959;911,446281;;37,66115702;;;76,03305785;212,2479339;;;428,4958678;4657,545455;True;4;False;1;False;1;113,7115702;262,6818182;610,8268595;;
04.02.2023;4647,115702;24,83471074;5,231404959;3072,157025;17274,78512;4581;6,446280992;580,7933884;0,280991736;0,041322314;223,1404959;3219,322314;1,537190083;0,231404959;1236,867769;6,52892562;33,36363636;2,603305785;1,710743802;9,090909091;184,2644628;14,38842975;9,454545455;50,20661157;4564,471074;True;4;False;1;False;1;;;;;
05.02.2023;4749,578512;24,75206612;5,247933884;2813,123967;16166,96694;4683,46281;6,52892562;611,0495868;0,570247934;0,099173554;268,5950413;3462,785124;3,223140496;0,553719008;1522,123967;6,94214876;46,32231405;0,504132231;0,73553719;11,15702479;261,5785124;2,826446281;4,157024793;63;4666,933884;True;4;False;1;False;1;;;;;
06.02.2023;4730,487603;24,55371901;5,165289256;2897,115702;16582,79339;4664,371901;6,52892562;652,3966942;0,223140496;0,132231405;309,9173554;3682,057851;1,239669421;0,752066116;1749,140496;6,94214876;47,89256198;0,115702479;0,561983471;7,024793388;268,3884298;0,652892562;3,132231405;39,36363636;4631,31405;True;4;False;1;False;1;;;;;
07.02.2023;4738,380165;24,23140496;5,454545455;2790,586777;15999,67769;4672,264463;6,611570248;617,5289256;0,595041322;0,58677686;371,9008264;3491,140496;3,347107438;3,330578512;2102,520661;7,024793388;42,14049587;0,280991736;0,553719008;7,438016529;236,553719;1,578512397;3,082644628;41,75206612;4639,206612;True;4;False;1;False;1;;;;;
08.02.2023;4765,495868;24,07438017;5,355371901;2716,892562;15666,27273;4699,380165;6,611570248;404,7933884;0,611570248;0,570247934;190,0826446;2301,752066;3,462809917;3,256198347;1080,859504;7,024793388;44,92561983;0,305785124;0,487603306;8,26446281;253,661157;1,710743802;2,768595041;46,66115702;4666,322314;True;4;False;1;False;1;;;;;
09.02.2023;4805,991736;23,95041322;5,247933884;3004,504132;17471,92562;4739,876033;6,611570248;501,0743802;0,32231405;0,454545455;177,6859504;2873,785124;1,851239669;2,628099174;1019,07438;7,024793388;34,54545455;0,223140496;0,752066116;9,504132231;196,0578512;1,272727273;4,26446281;53,94214876;4690,289256;True;4;False;1;False;1;;;;;
10.02.2023;4829,950413;24,21487603;5,231404959;2902,066116;16960,3719;4763,834711;6,52892562;522,3966942;0,512396694;0,380165289;194,214876;3011,22314;2,933884298;2,190082645;1119,504132;7,024793388;44,09090909;0,239669422;0,776859504;9,297520661;251,5041322;1,380165289;4,404958678;53,03305785;4714,247934;True;4;False;1;False;1;;;;;
11.02.2023;4805,867769;24,26446281;5,355371901;2751,330579;15999,27273;4739,752066;6,446280992;551,3471074;1,338842975;0,041322314;202,4793388;3162,033058;7,661157025;0,247933884;1161,239669;6,94214876;38,10743802;0,190082645;0,776859504;9,917355372;216,2644628;1,066115702;4,41322314;56,28099174;4690,165289;True;4;False;1;False;1;;;;;
12.02.2023;4826,31405;24,39669421;5,314049587;2373,702479;13862,02479;4760,198347;6,446280992;517,9421488;1,363636364;0,041322314;235,5371901;2983,239669;7,859504132;0,256198347;1356,661157;6,94214876;36,21487603;0,198347107;0,73553719;9,917355372;206,4214876;1,148760331;4,173553719;56,52892562;4710,61157;True;4;False;1;False;1;;;;1,903305785;
13.02.2023;4801,68595;24,43801653;5,190082645;2331,619835;13546,80992;4735,570248;6,446280992;388,7272727;0,603305785;0,090909091;190,0826446;2227,421488;3,446280992;0,537190083;1089,181818;6,94214876;40,38016529;0,446280992;2;9,090909091;228,9586777;2,545454545;11,33884298;51,54545455;4685,983471;True;4;False;1;False;1;;;;;
14.02.2023;4822,768595;24,50413223;5,190082645;2621,77686;15299,50413;4756,652893;6,446280992;567,6446281;0,148760331;0,090909091;239,6694215;3267,082645;0,859504132;0,545454546;1379,429752;6,94214876;101,2231405;0,107438017;0,628099174;9,090909091;576,5206612;0,611570248;3,570247934;51,7768595;4707,066116;True;4;False;1;False;1;;;;;
15.02.2023;4790,066116;24,91735537;5,41322314;2548,867769;14773,17355;4723,950413;6,52892562;807,3553719;0,438016529;0,801652893;516,5289256;4614,834711;2,495867769;4,578512397;2952,471074;6,94214876;29,66942149;0,231404959;0,338842975;7,851239669;168,107438;1,297520661;1,892561983;44,48760331;4682,628099;True;4;False;1;False;1;;;;;
16.02.2023;4809,280992;24,65289256;5,314049587;2086,595041;12142,34711;4743,165289;6,52892562;579,4214876;0,404958678;0,900826446;351,2396694;3325,429752;2,314049587;5,173553719;2015,842975;6,94214876;29,88429752;0,223140496;0,330578512;7,851239669;170,1652893;1,289256198;1,892561983;44,7107438;4705,975207;True;4;False;1;False;1;;;;;
17.02.2023;4858,07438;24,65289256;5,231404959;2138,545455;12570,93388;4791,958678;6,52892562;444,9173554;0,338842975;0,413223141;185,9504132;2579,752066;1,966942149;2,396694215;1078,190083;7,024793388;32,02479339;0,305785124;0,371900826;6,198347107;184,2479339;1,743801653;2,157024793;35,66115702;4754,768595;True;4;False;1;False;1;;;;;
18.02.2023;4794,190083;24,65289256;5,247933884;2751,479339;15961,23967;4728,07438;6,611570248;410,1652893;0,355371901;0,446280992;159,0909091;2346,545455;2,024793388;2,553719008;910,1570248;6,94214876;36,57024793;0,148760331;0,619834711;5,991735537;207,5702479;0,834710744;3,495867769;34,00826446;4690,884298;True;4;False;1;False;1;;;;;
19.02.2023;4783,876033;24,1322314;5,330578512;2662,297521;15410,65289;4717,760331;6,52892562;417,9917355;0,20661157;0,140495868;177,6859504;2386,07438;1,181818182;0,801652893;1014,322314;6,94214876;33,52066116;0,165289256;0,32231405;7,438016529;189,8429752;0,958677686;1,842975207;42,12396694;4680,570248;True;4;False;1;False;1;;;;;
20.02.2023;4858,272727;24,00826446;5,107438017;2452,471074;14416,86777;4792,157025;6,52892562;409,2231405;0,231404959;0,190082645;181,8181818;2372,859504;1,330578512;1,074380165;1054,272727;6,94214876;33,52066116;0,181818182;0,32231405;6,198347107;192,8595041;1,024793388;1,851239669;35,66115702;4754,966942;True;4;False;1;False;1;;;;;
21.02.2023;4738,38843;24;5,190082645;2572,008264;14746,45455;4672,272727;6,52892562;457,6528926;0,20661157;0,140495868;152,892562;2587,289256;1,148760331;0,801652893;864,3719008;7,024793388;36,76859504;0,165289256;0,32231405;39,25619835;206,214876;0,925619835;1,809917355;220,1652893;4635,082645;True;4;False;1;False;1;;;;;
22.02.2023;4755,950413;24,5785124;5,314049587;2805,561983;16145,1405;4689,834711;6,52892562;438,7520661;0,198347107;0,148760331;161,1570248;2489,760331;1,132231405;0,851239669;914,5206612;7,024793388;30,71900826;0,165289256;0,32231405;7,851239669;172,9421488;0,933884298;1,826446281;44,19834711;4652,644628;True;4;False;1;False;1;;;;;
23.02.2023;4757,991736;24,41322314;5,371900826;2318,396694;13347,42149;4691,876033;6,611570248;387,8512397;0,380165289;0,289256198;144,6280992;2201,900826;2,148760331;1,619834711;821,0826446;7,024793388;30,88429752;0,363636364;0,710743802;6,198347107;174,0991736;2,05785124;3,991735537;34,94214876;4658,818182;True;4;False;1;False;1;;;;;
24.02.2023;4751,14876;24,27272727;5,247933884;2447,421488;14069,92562;4685,033058;6,611570248;372,3966942;0,413223141;0,297520661;161,1570248;2111,07438;2,330578512;1,661157025;913,5785124;7,024793388;29,62809917;0,371900826;0,652892562;6,198347107;166,7768595;2,099173554;3,67768595;34,89256198;4651,975207;True;4;False;1;False;1;;;;;
25.02.2023;4649,421488;24,05785124;5,123966942;2455,487603;13814,06612;4583,305785;6,694214876;333,7603306;0,628099174;0,314049587;175,6198347;1850,966942;3,504132231;1,752066116;973,9504132;7,024793388;41,69421488;0,256198347;0,975206612;6,818181818;229,5619835;1,429752066;5,363636364;37,53719008;4550,247934;True;4;False;1;False;1;;;;;
26.02.2023;4667,041322;23,91735537;5,066115702;2893,876033;16342,05785;4600,92562;6,611570248;332,6446281;0,413223141;0,272727273;185,9504132;1851,876033;2,289256198;1,495867769;1035,206612;7,024793388;34,04958678;0,314049587;0,925619835;8,67768595;188,1983471;1,727272727;5,132231405;47,95867769;4567,867769;True;4;False;1;False;1;;;;;
27.02.2023;4682,413223;24,3553719;5,165289256;2376,512397;13464,63636;4616,297521;6,52892562;375,9504132;0,446280992;0,305785124;185,9504132;2099,950413;2,487603306;1,710743802;1038,669421;7,107438017;26,42975207;0,355371901;0,884297521;10,74380165;146,3057851;1,950413223;4,884297521;59,47107438;4574,975207;True;4;False;1;False;1;;;;;
28.02.2023;4726,347107;24,73553719;5,289256198;2337,545455;13368,12397;4660,231405;6,52892562;457,4214876;0,52892562;0,297520661;181,8181818;2579,322314;2,983471074;1,669421488;1025,247934;7,107438017;26,87603306;0,388429752;0,785123967;11,15702479;150,2066116;2,148760331;4,388429752;62,3553719;4618,909091;True;4;False;1;False;1;;;;;
01.03.2023;4684,561983;25,12396694;5,314049587;2587,008264;14663,95868;4618,446281;6,694214876;545,9917355;0,256198347;0,314049587;208,677686;3051,173554;1,429752066;1,752066116;1166,157025;7,024793388;34,4214876;0,190082645;0,892561984;11,7768595;190,6363636;1,033057851;4,958677686;65,2231405;4577,123967;True;4;False;1;False;1;;;;;
02.03.2023;4757,909091;24,9338843;4,917355372;2905,066116;16724,65289;4691,793388;6,611570248;565,0826446;0,305785124;0,314049587;214,8760331;3208,016529;1,752066116;1,801652893;1219,867769;7,024793388;44,75206612;0,20661157;0,652892562;9,917355372;251,8264463;1,173553719;3,661157025;55,80165289;4650,471074;True;4;False;1;False;1;;;;;
03.03.2023;4747,53719;24,76033058;5,20661157;2595,933884;14912,35537;4681,421488;6,611570248;554,1322314;0,32231405;0,347107438;260,3305785;3138,892562;1,842975207;1,983471074;1474,644628;7,024793388;36,4214876;0,404958678;0,801652893;9,504132231;204,4876033;2,247933884;4,495867769;53,36363636;4640,099174;True;4;False;1;False;1;93,00413223;248,7066116;563,3099174;;
04.03.2023;4802,859504;24,54545455;5,190082645;2389,264463;13885,13223;4736,743802;6,694214876;590,9090909;0,363636364;0,280991736;276,8595041;3386,77686;2,074380165;1,603305785;1586,809917;7,024793388;41,00826446;0,380165289;0,900826446;10,33057851;232,9834711;2,148760331;5,115702479;58,69421488;4695,421488;True;4;False;1;False;1;;;;;
05.03.2023;4867,338843;24,47107438;4,983471074;2554,958678;15047,36364;4801,22314;6,611570248;504,9338843;0,355371901;0,280991736;247,9338843;2933,380165;2,066115702;1,611570248;1440,363636;7,024793388;27,60330579;0,380165289;0,876033058;10,74380165;158,9834711;2,181818182;5,024793388;61,87603306;4759,900826;True;4;False;1;False;1;;;;;
06.03.2023;4867,165289;24,54545455;5;2519,264463;14836,64463;4801,049587;6,694214876;447,0578512;0,355371901;0,280991736;256,1983471;2597,082645;2,066115702;1,636363636;1488,322314;7,107438017;29,43801653;0,388429752;0,917355372;11,15702479;169,5454545;2,214876033;5,280991736;64,25619835;4759,727273;True;4;False;1;False;1;;;;;
07.03.2023;4809,330579;24,48760331;5,20661157;2623,958678;15269,56198;4743,214876;6,52892562;463,2231405;0,347107438;0,140495868;252,0661157;2658,570248;1,991735537;0,801652893;1446,677686;7,024793388;35,05785124;0,413223141;0,355371901;10,74380165;199,4545455;2,363636364;2,024793388;61,12396694;4701,892562;True;4;False;1;False;1;;;;;
08.03.2023;4863,123967;24,75206612;5,685950413;2237,553719;13166,61157;4797,008264;6,694214876;426,6115702;1,933884298;0,148760331;190,0826446;2476,214876;11,2231405;0,851239669;1103,31405;7,024793388;23,62809917;0,297520661;0,52892562;11,57024793;135,9669421;1,702479339;3,049586777;66,5785124;4755,68595;True;4;False;1;False;1;;;;;
09.03.2023;4727,636364;24,55371901;5,520661157;2172,363636;12426,87603;4661,520661;6,694214876;356,1983471;1,355371901;0,165289256;192,1487603;2009,115702;7,652892562;0,933884298;1083,801653;7,024793388;47,19008264;0,181818182;0,702479339;10,33057851;263,8099174;1,008264463;3,925619835;57,75206612;4620,198347;True;4;False;1;False;1;;;;;
10.03.2023;4796,413223;24,46280992;5,537190083;2242,975207;13017,46281;4730,297521;6,52892562;332,6446281;2,975206612;0,140495868;175,6198347;1903,942149;17,02479339;0,801652893;1005,190083;6,859504132;34,79338843;0,421487603;0,752066116;10,33057851;197,4049587;2,380165289;4,289256198;58,61157025;4688,975207;True;4;False;1;False;1;;;;;
11.03.2023;4874,024793;24,4214876;5,454545455;2217,066116;13075,29752;4807,909091;6,611570248;319,4214876;0,702479339;0,280991736;169,4214876;1858,256198;4,107438017;1,628099174;985,6198347;7,024793388;48,7107438;0,305785124;1,099173554;18,59504132;281,4297521;1,768595041;6,338842975;107,4380165;4774,85124;True;4;False;1;False;1;;;;;
12.03.2023;4824,239669;24,1322314;5,20661157;2685,008264;15673,28926;4758,123967;6,611570248;516,5289256;0,628099174;0,355371901;194,214876;2973,826446;3,628099174;2,024793388;1118,157025;7,024793388;46,47933884;0,256198347;0,876033058;10,33057851;265,7355372;1,454545455;5,024793388;59,0661157;4725,066116;True;4;False;1;False;1;;;;;
13.03.2023;4779,123967;23,96694215;5,190082645;2608,289256;15083,03306;4713,008264;6,611570248;457,2809917;0,644628099;0,355371901;190,0826446;2607,752066;3,652892562;2;1083,991736;7,190082645;14,57024793;0,26446281;0,702479339;12,39669421;82,36363636;1,487603306;3,958677686;70,07438017;4671,68595;True;4;False;1;False;1;;;;;
14.03.2023;4809,768595;24,34710744;4,818181818;2745,206612;15976,61157;4743,652893;6,611570248;434,5619835;0,661157025;0,347107438;223,1404959;2494,305785;3,809917355;2,008264463;1280,785124;7,024793388;38,65289256;0,26446281;0,925619835;9,504132231;219,9256198;1,504132231;5,26446281;54,07438017;4702,330579;True;4;False;1;False;1;;;;;
15.03.2023;4764,115702;24,29752066;4,859504132;2314,900826;13344,40496;4698;6,611570248;396,0330579;3,305785124;0,099173554;206,6115702;2251,280992;18,76859504;0,561983471;1174,504132;6,94214876;26,10743802;0,20661157;0,363636364;12,39669421;147,107438;1,157024793;2,033057851;69,85123967;4656,677686;True;4;False;1;False;1;;;;;
16.03.2023;4716,595041;24,33884298;4,958677686;2597,421488;14823,66942;4650,479339;6,52892562;412,9338843;1,694214876;0,115702479;169,4214876;2323,61157;9,537190083;0,636363636;953,3471074;7,024793388;38,02479339;0,198347107;0,363636364;12,39669421;212,0661157;1,099173554;2,024793388;69,14049587;4609,157025;True;4;False;1;False;1;;;;;
17.03.2023;4689,214876;24,4214876;5,024793388;2448,809917;13894,42975;4623,099174;6,611570248;451,6528926;3,363636364;0,074380165;200,4132231;2526,520661;18,80165289;0,421487603;1121,099174;6,94214876;41,03305785;0,553719008;0,05785124;9,297520661;227,4876033;3,074380165;0,338842975;51,54545455;4581,77686;True;4;False;1;False;1;;;;;
18.03.2023;4661,834711;24,88429752;5,231404959;2323,347107;13105,57025;4595,719008;6,611570248;519,0495868;3,859504132;0,123966942;227,2727273;2886,338843;21,47933884;0,67768595;1263,818182;6,94214876;35,70247934;0,214876033;0,190082645;9,504132231;196,7520661;1,165289256;1,024793388;52,37190083;4554,396694;True;4;False;1;False;1;;;;;
19.03.2023;4729,793388;24,65289256;4,983471074;2920,206612;16712,47934;4663,677686;6,52892562;576,0330579;2,446280992;0,231404959;235,5371901;3250,578512;13,81818182;1,297520661;1329,14876;6,859504132;37,75206612;0,363636364;0,090909091;8,67768595;211,1487603;2,016528926;0,495867769;48,53719008;4622,355372;True;4;False;1;False;1;;;;;
20.03.2023;4639,132231;24,0661157;5,41322314;2455,132231;13781,52893;4573,016529;6,52892562;567,3553719;1,760330579;0,32231405;268,5950413;3139,371901;9,719008264;1,801652893;1486,231405;6,94214876;41,98347107;0,404958678;0,107438017;10,33057851;230,2066116;2,198347107;0,578512397;56,6446281;4531,694215;True;4;False;1;False;1;;;;;
